id,email,role,q1,q2,q3,q4,q5,q6,comments
6614effefc13ae3872ab8e09,vbirdwhistella5@webmd.com,software_developper,2,3,5,3,2,5,Feeling stressed due to the project's tight deadlines and deliverables.
6614effefc13ae3872ab8e0a,rmarfej3@answers.com,software_developper,3,2,5,1,2,4,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8e0b,cnunesnabarro8s@hao123.com,intern,4,5,1,4,2,3,Need support in managing project risks effectively.
6614effefc13ae3872ab8e0c,jensorqt@bravesites.com,consultant,1,3,5,1,5,2,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8e0d,bgatwardr6@netlog.com,software_developper,4,2,3,1,5,1,Feeling unsupported in addressing project issues effectively.
6614effefc13ae3872ab8e0e,pclinchj@amazon.co.uk,software_developper,4,1,3,1,1,1,Need support in improving my technical skills.
6614effefc13ae3872ab8e0f,athornthwaite7y@mtv.com,software_developper,4,2,4,2,2,2,Suggestions for improving team feedback mechanisms.
6614effefc13ae3872ab8e10,hcrummeyrd@nifty.com,software_developper,4,2,5,4,2,3,Experiencing challenges in maintaining work-life balance.
6614effefc13ae3872ab8e11,cshentonc0@mashable.com,tribe_master,5,2,4,3,1,5,Feeling undervalued in the team.
6614effefc13ae3872ab8e12,cbussetti6u@nasa.gov,intern,2,5,2,3,4,3,Seeking opportunities for team-building activities.
6614effefc13ae3872ab8e13,mkarlmann7r@si.edu,software_developper,1,4,3,1,4,3,Concerns about the team's communication channels.
6614effefc13ae3872ab8e14,klilburnpc@walmart.com,software_developper,4,5,4,4,3,5,Concerns about the project's impact on organizational goals and priorities.
6614effefc13ae3872ab8e15,hudeyn6@senate.gov,consultant,5,5,5,2,5,4,Experiencing challenges in managing project scope creep.
6614effefc13ae3872ab8e16,aosullivandd@scribd.com,software_developper,3,4,1,2,4,5,Concerns about the team's ability to meet project quality standards.
6614effefc13ae3872ab8e17,phaldanenk@freewebs.com,software_developper,4,5,3,2,1,3,Concerns about job security.
6614effefc13ae3872ab8e18,lhamstead8v@mlb.com,software_developper,5,3,5,1,1,3,Struggling with maintaining project momentum during changes and disruptions.
6614effefc13ae3872ab8e19,jroj6d@mac.com,software_developper,2,4,4,5,4,2,Feeling stressed due to the project's impact on team dynamics and morale.
6614effefc13ae3872ab8e1a,okleinberhd@creativecommons.org,software_developper,5,3,5,5,1,1,Seeking guidance on managing project schedules and deadlines effectively.
6614effefc13ae3872ab8e1b,myessonmn@hubpages.com,tribe_master,1,5,4,5,2,2,Suggestions for improving team bonding activities.
6614effefc13ae3872ab8e1c,ciannittilw@irs.gov,software_developper,4,1,4,4,4,1,Concerns about the project's ability to deliver value and outcomes.
6614effefc13ae3872ab8e1d,dsalazarh4@behance.net,intern,4,4,5,5,3,4,Feeling stressed due to lack of support from project sponsors.
6614effefc13ae3872ab8e1e,dswift4k@thetimes.co.uk,software_developper,2,3,4,1,5,5,Struggling with maintaining project team motivation and engagement.
6614effefc13ae3872ab8e1f,lkemsonjd@free.fr,tribe_master,4,2,2,2,2,4,Experiencing burnout due to long hours.
6614effefc13ae3872ab8e20,fpiburn4e@scribd.com,consultant,3,5,4,2,5,1,Concerns about the team's communication channels.
6614effefc13ae3872ab8e21,agarlingq7@csmonitor.com,consultant,5,5,4,5,3,4,Struggling with maintaining project transparency and accountability.
6614effefc13ae3872ab8e22,vdrucekb@a8.net,consultant,4,5,3,4,4,5,Experiencing difficulties in managing remote project teams.
6614effefc13ae3872ab8e23,lwallenm2@elpais.com,consultant,3,5,4,2,1,1,Struggling to balance project deadlines with quality deliverables.
6614effefc13ae3872ab8e24,dbrimmanq4@etsy.com,tribe_master,4,1,3,4,4,4,Concerns about the team's adaptability to changing project requirements.
6614effefc13ae3872ab8e25,gfewingsar@shareasale.com,software_developper,3,5,3,3,3,5,Feeling stressed due to lack of support from project sponsors.
6614effefc13ae3872ab8e26,hstedallje@alibaba.com,consultant,3,4,3,3,1,1,Concerns about the team's alignment with project goals.
6614effefc13ae3872ab8e27,gwheblejo@fema.gov,tribe_master,1,2,3,3,4,5,Experiencing challenges in managing project conflicts and disputes.
6614effefc13ae3872ab8e28,mchapling2f@cam.ac.uk,tribe_master,2,4,3,2,5,5,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8e29,emacgilfoyle6x@epa.gov,tribe_master,1,5,3,1,3,3,Struggling with communication barriers within the team.
6614effefc13ae3872ab8e2a,krosielloqr@symantec.com,tribe_master,1,3,1,4,2,1,Facing challenges with time management.
6614effefc13ae3872ab8e2b,ebransonpi@washingtonpost.com,consultant,2,5,1,2,4,5,Seeking advice on managing project priorities and trade-offs.
6614effefc13ae3872ab8e2c,rgunnerfh@paginegialle.it,software_developper,5,4,4,4,2,4,Experiencing difficulties in managing project dependencies and interdependencies.
6614effefc13ae3872ab8e2d,cstapyltonat@engadget.com,consultant,5,2,2,1,5,4,Struggling with conflicting project objectives.
6614effefc13ae3872ab8e2e,ghurnelloo@businesswire.com,tribe_master,1,3,4,1,2,4,Concerns about the team's resistance to change.
6614effefc13ae3872ab8e2f,rdayereo@rediff.com,software_developper,1,1,5,3,3,5,Need assistance in managing project scope changes and creep effectively.
6614effefc13ae3872ab8e30,acopsonrj@umich.edu,consultant,1,1,3,4,4,4,Struggling to cope with changing project requirements.
6614effefc13ae3872ab8e31,prizzellohz@fda.gov,software_developper,1,3,3,2,5,5,Need support in managing project risks and contingencies effectively.
6614effefc13ae3872ab8e32,mgurys1s@360.cn,software_developper,5,3,4,1,4,1,I need to have a personal session regarding my feedback.
6614effefc13ae3872ab8e33,dgoakesql@skyrock.com,consultant,3,2,3,1,4,5,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8e34,rrobberechtcd@sakura.ne.jp,software_developper,2,1,4,2,5,5,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8e35,rcundicte0@gizmodo.com,consultant,2,2,2,4,3,5,Need support in handling client expectations.
6614effefc13ae3872ab8e36,azanicchellipa@nymag.com,software_developper,1,1,2,4,3,1,Need assistance in managing project scope changes and creep effectively.
6614effefc13ae3872ab8e37,pgobolos6o@elpais.com,software_developper,3,4,2,1,2,5,Need support in managing project communications and stakeholder expectations.
6614effefc13ae3872ab8e38,sbussen9o@homestead.com,consultant,2,5,5,5,5,3,Need support in managing project dependencies effectively.
6614effefc13ae3872ab8e39,rdybell3y@shop-pro.jp,software_developper,1,2,2,2,5,3,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8e3a,dchimienti87@github.com,software_developper,4,4,1,2,4,1,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8e3b,cfatschernl@w3.org,consultant,3,3,2,4,4,1,Feeling stressed due to the project's ambiguity and complexity.
6614effefc13ae3872ab8e3c,bbothenjc@nytimes.com,software_developper,5,3,2,4,1,2,Suggestions for improving team engagement and motivation.
6614effefc13ae3872ab8e3d,cshentonc0@mashable.com,tribe_master,3,4,2,5,1,2,Feeling overwhelmed by the project's workload and demands.
6614effefc13ae3872ab8e3e,nhunnaball7a@google.fr,consultant,5,4,3,5,1,5,Experiencing difficulties in managing project dependencies and interdependencies.
6614effefc13ae3872ab8e3f,mtaplowpo@cbc.ca,software_developper,4,1,2,3,2,1,Concerns about the project's risks and mitigation strategies.
6614effefc13ae3872ab8e40,aosullivandd@scribd.com,software_developper,5,3,4,3,4,4,Seeking guidance on managing project budgets and resource allocations.
6614effefc13ae3872ab8e41,dcharerdz@usnews.com,software_developper,5,2,5,2,2,1,Seeking guidance on managing team dynamics effectively.
6614effefc13ae3872ab8e42,vlenihan7b@toplist.cz,software_developper,4,5,2,1,3,2,Concerns about the team's capacity to handle project complexities.
6614effefc13ae3872ab8e43,lcatmullhc@stumbleupon.com,software_developper,4,2,3,2,1,4,Struggling with remote collaboration tools.
6614effefc13ae3872ab8e44,lbonnierhb@microsoft.com,software_developper,5,5,4,4,3,2,Feeling undervalued due to lack of recognition.
6614effefc13ae3872ab8e45,rdybell3y@shop-pro.jp,software_developper,4,5,3,5,2,1,Experiencing difficulties in delegating tasks effectively.
6614effefc13ae3872ab8e46,yhaggis8@unicef.org,intern,1,3,4,3,5,3,Feeling unsupported in addressing team members' concerns.
6614effefc13ae3872ab8e47,rscarrisbrick2k@sfgate.com,tribe_master,4,4,2,2,5,5,Feeling frustrated with the lack of feedback on my performance.
6614effefc13ae3872ab8e48,rkissickeu@mapy.cz,software_developper,5,2,2,5,5,2,Struggling with maintaining project alignment with strategic goals and objectives.
6614effefc13ae3872ab8e49,vminterjx@state.gov,consultant,4,5,4,3,4,5,Need assistance in managing stakeholder expectations.
6614effefc13ae3872ab8e4a,ehutchenceke@lycos.com,software_developper,1,3,4,2,2,5,Experiencing difficulties in managing project stakeholders' expectations.
6614effefc13ae3872ab8e4b,kwheadongt@ted.com,software_developper,2,3,2,2,5,2,Need support in managing project constraints and limitations.
6614effefc13ae3872ab8e4c,lstanistrete9a@cdbaby.com,software_developper,3,2,3,5,4,1,Feeling frustrated with the project's lack of progress and direction.
6614effefc13ae3872ab8e4d,dphippine2@symantec.com,tribe_master,1,5,4,5,4,1,Need assistance in handling difficult clients.
6614effefc13ae3872ab8e4e,ifuscoge@about.me,tribe_master,5,4,3,3,1,2,Need assistance in managing team conflicts constructively.
6614effefc13ae3872ab8e4f,emerrell7q@nbcnews.com,software_developper,1,5,2,2,2,1,Experiencing burnout due to long hours.
6614effefc13ae3872ab8e50,dcallejabg@sphinn.com,software_developper,1,4,1,1,5,1,Struggling to maintain team morale during stressful periods.
6614effefc13ae3872ab8e51,bjezzardgh@godaddy.com,intern,2,2,4,1,5,1,Feeling overwhelmed by the complexity of project interdependencies.
6614effefc13ae3872ab8e52,rpiletic6i@soup.io,software_developper,5,4,5,1,3,1,Facing challenges with time management.
6614effefc13ae3872ab8e53,amulvihillhh@goo.gl,consultant,1,5,1,1,2,2,Concerns about the team's knowledge sharing practices.
6614effefc13ae3872ab8e54,molyuninra@jigsy.com,software_developper,2,3,1,1,1,3,Struggling with maintaining team cohesion during remote work.
6614effefc13ae3872ab8e55,nhaynesk9@oracle.com,consultant,5,3,4,5,1,2,Feeling isolated while working remotely.
6614effefc13ae3872ab8e56,kmaceds@baidu.com,consultant,4,3,2,5,3,5,Experiencing challenges in aligning team goals with organizational objectives.
6614effefc13ae3872ab8e57,rmariyushkin71@altervista.org,software_developper,4,2,1,3,3,4,Struggling with maintaining team motivation during tough times.
6614effefc13ae3872ab8e58,rsirrellpz@intel.com,tribe_master,2,3,3,4,3,2,Concerns about the team's ability to meet project deadlines.
6614effefc13ae3872ab8e59,csextieao@zdnet.com,software_developper,1,4,5,5,5,5,Need assistance in managing team conflicts.
6614effefc13ae3872ab8e5a,edrummerid@shareasale.com,tribe_master,3,2,5,5,2,3,Experiencing challenges in managing project conflicts and disputes.
6614effefc13ae3872ab8e5b,cbarrow4r@fc2.com,consultant,1,2,5,4,4,5,Concerns about the team's knowledge sharing practices.
6614effefc13ae3872ab8e5c,fmcnish31@hubpages.com,consultant,3,3,5,1,2,4,Suggestions for improving project planning processes.
6614effefc13ae3872ab8e5d,srisbrough37@princeton.edu,software_developper,4,5,5,4,2,3,Seeking mentorship from senior colleagues.
6614effefc13ae3872ab8e5e,jkeatleyh5@github.io,tribe_master,5,5,1,2,5,5,Feeling stressed due to the project's tight deadlines and deliverables.
6614effefc13ae3872ab8e5f,kmurdygr@studiopress.com,software_developper,4,4,2,4,3,5,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8e60,amurrayhy@europa.eu,software_developper,3,3,5,5,5,5,Interested in upskilling opportunities.
6614effefc13ae3872ab8e61,cspinleyi@ebay.com,software_developper,3,5,5,4,2,1,Feeling overwhelmed by the project's demands and expectations.
6614effefc13ae3872ab8e62,oschleswigholsteinhr@bigcartel.com,software_developper,3,2,4,2,2,3,Seeking opportunities for professional growth and development.
6614effefc13ae3872ab8e63,mdoxeyc5@theguardian.com,software_developper,4,3,2,2,5,1,Struggling with maintaining project alignment with strategic goals.
6614effefc13ae3872ab8e64,hwenger44@taobao.com,intern,1,3,4,1,2,5,Feeling unsupported in addressing project issues and challenges proactively.
6614effefc13ae3872ab8e65,mmcguggyb0@booking.com,software_developper,4,5,1,3,5,4,Seeking advice on managing project constraints and limitations effectively.
6614effefc13ae3872ab8e66,bmolnarro@go.com,software_developper,3,5,3,1,2,5,Seeking advice on managing project priorities and trade-offs effectively.
6614effefc13ae3872ab8e67,cseakings8n@sciencedirect.com,consultant,1,4,4,5,2,2,Need assistance in managing team conflicts.
6614effefc13ae3872ab8e68,kboobyers@vistaprint.com,consultant,5,3,4,1,5,5,Feeling overwhelmed by the complexity of project tasks.
6614effefc13ae3872ab8e69,lcanet8g@unicef.org,intern,2,4,3,5,1,2,Feeling frustrated with the lack of project planning and coordination.
6614effefc13ae3872ab8e6a,mjoslandkv@shinystat.com,tribe_master,3,2,2,4,2,2,Need support in managing project dependencies effectively.
6614effefc13ae3872ab8e6b,epapacciolh@edublogs.org,software_developper,1,5,2,2,3,4,Struggling with maintaining project alignment with strategic goals.
6614effefc13ae3872ab8e6c,mbernardyei@xrea.com,consultant,4,4,4,4,3,4,Feeling stressed due to lack of project clarity and direction.
6614effefc13ae3872ab8e6d,sjaycockhj@ameblo.jp,tribe_master,5,2,1,4,3,1,Concerns about the team's ability to meet project quality standards.
6614effefc13ae3872ab8e6e,abaribal9f@xrea.com,intern,1,1,3,3,3,4,Feeling overwhelmed by the project's demands and expectations.
6614effefc13ae3872ab8e6f,abredesn7@newyorker.com,consultant,5,5,2,2,2,3,Feeling stressed due to lack of work-life balance.
6614effefc13ae3872ab8e70,kgentle0@nydailynews.com,intern,4,5,5,5,1,3,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8e71,swebburn76@live.com,consultant,5,2,4,5,5,5,Concerns about the project's alignment with organizational priorities.
6614effefc13ae3872ab8e72,jtatershallae@wunderground.com,consultant,1,5,2,4,4,3,Experiencing burnout due to long hours.
6614effefc13ae3872ab8e73,cdictus9w@ovh.net,consultant,4,2,5,4,3,1,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8e74,ecornfieldp3@ycombinator.com,consultant,1,1,2,3,5,1,Feeling overwhelmed by the project's scope and scale.
6614effefc13ae3872ab8e75,apattendenqy@bloglovin.com,consultant,5,4,1,3,5,1,Seeking advice on managing project priorities and trade-offs effectively.
6614effefc13ae3872ab8e76,dcornils8t@constantcontact.com,software_developper,5,4,3,4,2,2,Feeling overwhelmed by the volume of administrative tasks.
6614effefc13ae3872ab8e77,kdumphy8y@bbc.co.uk,consultant,1,3,1,2,1,2,Need support in managing project risks and uncertainties.
6614effefc13ae3872ab8e78,mrimour5a@themeforest.net,tribe_master,3,5,4,2,5,2,Suggestions for improving team recognition programs.
6614effefc13ae3872ab8e79,pscampek@oaic.gov.au,intern,2,1,2,5,1,1,Struggling to balance multiple projects simultaneously.
6614effefc13ae3872ab8e7a,astickings25@columbia.edu,software_developper,4,3,5,5,1,3,Seeking advice on handling difficult conversations.
6614effefc13ae3872ab8e7b,dethridge58@t-online.de,software_developper,4,5,5,4,2,4,Concerns about the impact of external factors on project timelines.
6614effefc13ae3872ab8e7c,kspeedingk4@tmall.com,tribe_master,2,2,4,1,4,1,Struggling with feedback from project stakeholders.
6614effefc13ae3872ab8e7d,anannizzibw@behance.net,software_developper,5,4,1,2,3,4,Experiencing burnout due to long hours.
6614effefc13ae3872ab8e7e,kmaccaugheycv@archive.org,consultant,4,3,4,4,5,5,Feeling stressed due to lack of project clarity and direction.
6614effefc13ae3872ab8e7f,phampd7@comsenz.com,tribe_master,1,1,1,3,4,4,Experiencing difficulties in managing project dependencies and interdependencies.
6614effefc13ae3872ab8e80,mcoldbreathla@state.gov,tribe_master,5,1,4,4,2,4,Struggling with communication barriers within the team.
6614effefc13ae3872ab8e81,djaneway1u@cbc.ca,intern,3,2,2,1,2,1,Seeking guidance on managing team dynamics effectively.
6614effefc13ae3872ab8e82,tofield74@taobao.com,software_developper,2,5,4,3,4,1,Feeling stressed due to lack of support from project sponsors.
6614effefc13ae3872ab8e83,rkinneyb8@fastcompany.com,software_developper,2,2,4,1,1,3,Need some help from the resource person.
6614effefc13ae3872ab8e84,ahealksmq@unblog.fr,consultant,5,2,4,1,1,1,Concerns about the project's communication and collaboration practices.
6614effefc13ae3872ab8e85,rpresslee3p@berkeley.edu,tribe_master,2,5,4,3,4,4,Need assistance in managing project dependencies.
6614effefc13ae3872ab8e86,prizzellohz@fda.gov,software_developper,3,1,1,1,5,1,Concerns about the project's alignment with strategic objectives.
6614effefc13ae3872ab8e87,ccassimerbb@tinyurl.com,consultant,5,1,3,2,2,1,Need assistance in managing project expectations and deliverables.
6614effefc13ae3872ab8e88,lionnidisle@unesco.org,software_developper,5,5,4,2,1,2,Feeling unsupported in addressing project issues and challenges.
6614effefc13ae3872ab8e89,akittlesslj@icq.com,software_developper,4,1,5,1,5,3,Feeling unsupported in addressing project uncertainties and ambiguities.
6614effefc13ae3872ab8e8a,bchilesh2@google.com.hk,software_developper,4,1,1,4,2,4,Struggling with communication barriers within the team.
6614effefc13ae3872ab8e8b,kellphcw@discuz.net,intern,5,3,3,3,1,1,Seeking guidance on managing project budgets and resource allocations.
6614effefc13ae3872ab8e8c,kgomesii@clickbank.net,software_developper,3,1,4,5,2,3,Seeking advice on managing project priorities and trade-offs effectively.
6614effefc13ae3872ab8e8d,cilchenko8l@goo.gl,consultant,3,2,1,1,1,3,Experiencing difficulties in managing remote team members.
6614effefc13ae3872ab8e8e,klilburnpc@walmart.com,software_developper,1,5,1,5,2,1,Struggling with maintaining project momentum during changes and disruptions.
6614effefc13ae3872ab8e8f,hgoncaveslg@nature.com,consultant,1,3,5,4,3,3,Concerns about the team's decision-making process.
6614effefc13ae3872ab8e90,etraytel0@msu.edu,intern,3,3,1,5,1,3,Struggling with maintaining project stakeholder relationships.
6614effefc13ae3872ab8e91,rmcgrieleny@seattletimes.com,intern,2,2,4,3,2,3,Need guidance on conflict resolution strategies.
6614effefc13ae3872ab8e92,rmurrellspx@mit.edu,software_developper,1,3,4,5,2,2,Experiencing challenges in managing project risks and issues.
6614effefc13ae3872ab8e93,chaynesl1@reference.com,tribe_master,2,2,3,5,1,2,Need assistance in managing project scope changes and creep effectively.
6614effefc13ae3872ab8e94,gvallow6c@com.com,software_developper,2,5,4,4,5,4,Experiencing difficulties in managing project dependencies and interdependencies.
6614effefc13ae3872ab8e95,rrobberechtcd@sakura.ne.jp,software_developper,1,1,5,5,3,4,Need assistance in resolving technical issues.
6614effefc13ae3872ab8e96,tburehillb5@unesco.org,tribe_master,2,2,3,3,4,2,Concerns about the project's alignment with stakeholder expectations.
6614effefc13ae3872ab8e97,ayaninif@nbcnews.com,tribe_master,1,5,4,1,4,1,Struggling with maintaining team motivation during project setbacks.
6614effefc13ae3872ab8e98,sgladerfv@trellian.com,software_developper,2,5,5,2,3,4,Concerns about the project's alignment with organizational goals.
6614effefc13ae3872ab8e99,rlemasneyc@dropbox.com,consultant,3,3,5,1,3,5,Seeking advice on improving team decision-making processes.
6614effefc13ae3872ab8e9a,lwankelay@comsenz.com,intern,5,4,1,3,5,5,Suggestions for improving team performance evaluations.
6614effefc13ae3872ab8e9b,cbarkeskc@dailymotion.com,consultant,1,5,3,1,5,1,Feeling stressed due to lack of support from project sponsors.
6614effefc13ae3872ab8e9c,msauvainjh@uol.com.br,software_developper,4,5,1,5,2,4,Experiencing challenges in maintaining work-life balance.
6614effefc13ae3872ab8e9d,bpostgateaw@census.gov,software_developper,3,1,1,1,5,5,Need assistance in improving team communication channels.
6614effefc13ae3872ab8e9e,dmacaleeserm@cyberchimps.com,intern,1,2,4,1,1,4,Experiencing difficulties in managing project risks.
6614effefc13ae3872ab8e9f,croskrugeo7@oracle.com,consultant,4,3,1,1,5,1,Struggling with unclear project objectives.
6614effefc13ae3872ab8ea0,lclarricoateshq@tinypic.com,consultant,5,3,1,3,3,2,Concerns about the project's ability to deliver value to stakeholders.
6614effefc13ae3872ab8ea1,sdomeneyre@bbb.org,software_developper,3,2,4,3,5,4,Feeling stressed due to the project's impact on team dynamics and morale.
6614effefc13ae3872ab8ea2,rallden70@cnet.com,software_developper,5,3,1,2,3,4,Feeling undervalued due to lack of recognition.
6614effefc13ae3872ab8ea3,hpatchinggs@furl.net,software_developper,1,4,4,4,2,5,Struggling to balance project deadlines with quality deliverables.
6614effefc13ae3872ab8ea4,sloynesli@icio.us,intern,4,5,1,4,2,5,Concerns about the team's capacity to handle project complexities.
6614effefc13ae3872ab8ea5,ksimakovb9@sbwire.com,tribe_master,4,4,5,3,4,3,Experiencing challenges in managing project conflicts and disputes effectively.
6614effefc13ae3872ab8ea6,tpetriellobx@mtv.com,intern,2,4,2,1,1,2,Experiencing difficulties in managing multiple projects.
6614effefc13ae3872ab8ea7,jhuburnm0@auda.org.au,software_developper,5,5,2,2,5,3,Struggling with maintaining team morale during prolonged projects.
6614effefc13ae3872ab8ea8,ispadellilc@usatoday.com,consultant,4,3,2,1,4,1,Seeking advice on managing project expectations and scope.
6614effefc13ae3872ab8ea9,mburddv@drupal.org,software_developper,2,1,1,3,4,5,Struggling with maintaining project alignment with strategic goals.
6614effefc13ae3872ab8eaa,ccrossland8a@jalbum.net,consultant,3,3,4,5,4,1,I am not getting any attention from the TL.
6614effefc13ae3872ab8eab,kericssonml@slate.com,consultant,2,4,5,1,2,4,Feeling overwhelmed by the project's workload and demands.
6614effefc13ae3872ab8eac,mchapling2f@cam.ac.uk,tribe_master,1,1,1,5,2,2,Feeling stressed due to the project's tight deadlines and deliverables.
6614effefc13ae3872ab8ead,bjezzardgh@godaddy.com,intern,4,2,1,2,3,3,Concerns about the team's ability to deliver project outcomes.
6614effefc13ae3872ab8eae,yspeckdi@pen.io,software_developper,4,3,3,4,4,1,Experiencing challenges in managing project resources and allocations.
